graph_file,num_nodes,num_edges
163913.graph,24,23
25245928.graph,54,57
2866408.graph,20,21
1259978.graph,25,27
122198283.graph,39,38
8153.graph,16,15
193735.graph,37,38
146672807.graph,101,108
54632419.graph,33,35
135411330.graph,19,21
91972239.graph,79,80
54646367.graph,32,35
16854.graph,12,12
11507.graph,7,6
5280939.graph,25,25
636427.graph,25,25
56835289.graph,43,47
44492072.graph,40,42
124079383.graph,53,53
54618628.graph,40,43
42626449.graph,27,31
1142088.graph,37,41
11966298.graph,10,9
135413497.graph,15,16
132282357.graph,78,81
146672495.graph,110,118
54638447.graph,33,36
5312153.graph,32,33
19849282.graph,14,12
44485074.graph,37,40
86289291.graph,21,22
44490304.graph,39,42
442696.graph,51,59
46878510.graph,22,23
60189850.graph,32,36
3277599.graph,26,30
108500.graph,24,23
62769.graph,40,47
3634881.graph,25,28
3288956.graph,11,10
179418.graph,5,4
29587.graph,14,14
44423076.graph,20,21
8955.graph,23,26
51.graph,10,9
44233477.graph,33,37
648342.graph,29,31
5288217.graph,23,25
129900390.graph,29,30
440937.graph,23,24
86289605.graph,55,58
54651324.graph,29,31
54654542.graph,42,46
442202.graph,17,19
11954203.graph,23,24
194260.graph,17,17
54622909.graph,40,43
146672842.graph,197,210
54638890.graph,32,34
6857457.graph,18,21
54649988.graph,29,32
91861528.graph,191,204
54646322.graph,36,40
60189487.graph,35,39
91853127.graph,64,67
91844962.graph,51,54
127951.graph,15,17
45480538.graph,16,17
9828626.graph,40,41
2475805.graph,19,20
136041705.graph,39,42
5318599.graph,9,8
91846686.graph,148,159
44505678.graph,42,45
3143038.graph,15,15
51351650.graph,59,63
9805944.graph,33,36
3036672.graph,16,16
672465.graph,21,22
16212357.graph,43,42
658285.graph,19,21
2148.graph,14,14
9543129.graph,58,61
54638402.graph,24,25
132282312.graph,22,22
88893.graph,19,20
60189815.graph,25,27
1002798.graph,27,28
91859179.graph,65,69
44492874.graph,42,45
91851680.graph,160,172
54654193.graph,41,45
46878555.graph,38,38
440558.graph,28,31
44488910.graph,39,42
60191244.graph,33,37
56835231.graph,43,47
54632070.graph,30,32
54618690.graph,35,38
5462444.graph,23,26
25245502.graph,9,9
25240364.graph,61,60
15929988.graph,3,3
124202363.graph,20,21
107751.graph,27,28
10989404.graph,19,18
54632833.graph,32,33
3522487.graph,17,17
11966220.graph,55,57
6474309.graph,37,39
5460732.graph,15,15
91861947.graph,67,72
44488153.graph,32,33
54666561.graph,36,40
86289229.graph,20,19
60184977.graph,28,32
7302.graph,6,6
2564.graph,20,21
73707341.graph,23,22
53483901.graph,55,55
60835.graph,21,23
62300.graph,26,28
91853999.graph,197,210
91849043.graph,146,157
91859555.graph,32,33
54649136.graph,34,35
87615.graph,20,22
54618241.graph,38,41
440189.graph,22,23
54649975.graph,24,26
91849800.graph,112,120
139036270.graph,18,17
95075.graph,20,22
7157007.graph,12,12
44619226.graph,41,44
65610.graph,27,28
125299.graph,23,24
14708.graph,24,28
44505254.graph,33,35
5074.graph,34,38
44507961.graph,47,51
2822023.graph,22,23
102172.graph,30,33
124202326.graph,65,68
75792.graph,19,21
54676871.graph,24,25
60191201.graph,33,37
20638551.graph,22,23
53355838.graph,19,22
6504360.graph,24,26
54661034.graph,35,40
5318521.graph,23,25
56835274.graph,35,37
903355.graph,21,23
54632035.graph,29,30
54637653.graph,39,42
10484681.graph,48,54
54632876.graph,35,36
146672468.graph,188,201
11966265.graph,11,10
91851638.graph,207,221
54666524.graph,34,38
60184932.graph,36,40
71607614.graph,23,24
44488116.graph,34,36
91861902.graph,48,51
44634542.graph,25,28
3657747.graph,21,22
54649173.graph,31,32
5317319.graph,15,14
566787.graph,30,29
54630792.graph,36,39
91825597.graph,34,36
70788998.graph,25,25
4624993.graph,28,32
135518500.graph,22,24
5287805.graph,67,72
9543540.graph,25,26
753357.graph,18,20
31344.graph,7,6
44502701.graph,45,48
2682644.graph,30,32
650115.graph,23,24
24744750.graph,34,36
72653.graph,23,26
45381137.graph,28,30
2448618.graph,32,35
45480580.graph,29,30
65655.graph,31,33
6991994.graph,10,9
24877.graph,27,24
33032.graph,10,9
23524.graph,29,28
54618204.graph,33,35
54638828.graph,29,31
247.graph,8,7
6451394.graph,22,24
1716436.graph,17,18
54649930.graph,31,34
11313622.graph,24,27
85526.graph,14,14
1299899.graph,18,19
245229.graph,29,33
91852999.graph,242,257
91858555.graph,92,98
44489582.graph,45,49
6328187.graph,1,0
5281513.graph,28,30
25244990.graph,14,13
23212022.graph,33,36
3564.graph,16,18
4837.graph,6,6
669993.graph,18,19
101690.graph,31,35
716315.graph,13,13
139610.graph,3,2
155381.graph,26,28
44501432.graph,43,46
148708.graph,14,14
54619241.graph,35,37
44494948.graph,42,44
7057970.graph,14,13
54648975.graph,33,34
91613.graph,9,9
5491914.graph,29,32
11229837.graph,16,16
60185134.graph,31,35
53477590.graph,45,47
60190244.graph,31,35
441558.graph,11,12
91860104.graph,182,195
135956777.graph,24,26
44632017.graph,24,26
5309072.graph,30,34
53262363.graph,9,8
129626653.graph,22,22
54619690.graph,36,39
26601202.graph,14,15
54633070.graph,41,45
54631306.graph,31,33
54633833.graph,38,40
70680382.graph,67,69
453338.graph,21,24
53478779.graph,53,52
54660832.graph,35,40
91858184.graph,187,200
91860947.graph,207,220
135565113.graph,18,19
2103959.graph,17,18
97598451.graph,29,32
651581.graph,17,18
25271089.graph,26,29
5284330.graph,34,38
4547253.graph,25,27
4872.graph,26,29
646950.graph,20,22
664849.graph,23,25
6347.graph,3,2
63345.graph,29,31
91848006.graph,23,24
91858510.graph,86,92
53477947.graph,28,28
44491728.graph,43,47
131751634.graph,21,21
44887545.graph,18,20
146170778.graph,29,33
54631792.graph,31,33
3084169.graph,4,3
54639828.graph,25,26
54619204.graph,35,37
44499892.graph,33,35
134716598.graph,117,124
44618263.graph,40,42
91656.graph,25,27
2347046.graph,31,34
4031.graph,31,32
44506924.graph,51,54
2215930.graph,20,21
643775.graph,5,4
91858982.graph,75,79
91860141.graph,78,84
44489955.graph,34,36
71581082.graph,76,78
71297433.graph,96,103
60185171.graph,31,35
53262326.graph,45,48
54633035.graph,33,35
129626616.graph,21,24
14311158.graph,39,42
25032480.graph,53,53
9918402.graph,53,57
7098652.graph,9,9
73282.graph,26,27
57339289.graph,25,26
54633876.graph,34,36
54631343.graph,35,37
70698128.graph,30,36
60192177.graph,29,33
44499400.graph,41,43
86290083.graph,40,40
91850638.graph,80,83
5309874.graph,25,27
4367643.graph,20,23
1421158.graph,23,24
162251.graph,1,0
649845.graph,20,21
20841339.graph,43,46
53297408.graph,77,85
91850956.graph,73,78
54660719.graph,31,35
54657570.graph,33,36
134716664.graph,49,59
44139747.graph,45,48
5083850.graph,25,27
54633718.graph,32,34
54634208.graph,33,34
54639397.graph,32,35
54614824.graph,39,41
3428654.graph,24,26
118796872.graph,125,130
2157363.graph,22,23
54650060.graph,26,28
443146.graph,44,49
91850115.graph,184,194
54640576.graph,25,26
91855773.graph,76,81
54647825.graph,34,38
44617376.graph,42,44
6327894.graph,10,10
6421933.graph,18,18
49659.graph,26,27
70678576.graph,81,87
52929787.graph,51,50
443597.graph,111,123
53262899.graph,18,18
54639746.graph,23,24
12570.graph,10,10
165390.graph,53,55
651638.graph,35,37
137553875.graph,35,38
10416460.graph,44,46
71208.graph,12,13
10606.graph,24,27
54619529.graph,38,41
146170816.graph,31,31
53477629.graph,45,48
449118.graph,55,57
44496515.graph,37,40
44486497.graph,41,44
91852226.graph,66,69
54657535.graph,35,38
91850913.graph,90,96
6337584.graph,1,0
5319249.graph,23,24
91826558.graph,12,4
182167.graph,14,14
46174009.graph,85,86
160921.graph,25,27
10292.graph,14,15
17754130.graph,51,50
132526301.graph,20,23
70678533.graph,28,29
3698.graph,14,15
54614861.graph,43,46
1034221.graph,19,20
54647860.graph,29,32
443103.graph,33,37
44491491.graph,48,51
5200192.graph,32,35
54650025.graph,25,28
91855736.graph,51,54
91850150.graph,37,39
54640533.graph,31,33
44618999.graph,41,43
12535.graph,30,29
137553830.graph,34,36
10404245.graph,24,26
444881.graph,15,16
86138.graph,24,26
243051.graph,23,26
54639703.graph,31,33
78562528.graph,27,29
70698291.graph,42,47
146170853.graph,21,22
10722982.graph,48,54
54581405.graph,36,40
53239767.graph,45,50
12696662.graph,16,15
91847587.graph,162,172
16019955.graph,5,4
45479374.graph,59,58
11308890.graph,59,58
145864738.graph,22,24
5283148.graph,23,22
674274.graph,20,21
14823.graph,3,2
6999103.graph,13,12
15940185.graph,44,47
26238934.graph,30,32
129900405.graph,61,63
3245297.graph,32,35
44495663.graph,34,37
86289190.graph,30,29
44490005.graph,39,42
14356996.graph,45,48
146672794.graph,247,266
54638746.graph,35,37
132282056.graph,29,32
439843.graph,10,9
14201686.graph,7,6
11966199.graph,62,65
54618529.graph,33,35
60189312.graph,34,38
44490846.graph,43,44
145944426.graph,74,78
135460129.graph,22,24
54646066.graph,33,36
972560.graph,21,22
91846113.graph,29,30
5315393.graph,31,34
56835559.graph,36,39
54615067.graph,45,49
54632718.graph,34,36
6444318.graph,67,73
5460819.graph,13,13
5288910.graph,36,38
8252.graph,3,2
54686939.graph,28,31
21607811.graph,56,62
15551229.graph,34,37
1870807.graph,23,24
3011698.graph,59,63
645199.graph,20,21
54638397.graph,31,33
146672345.graph,175,187
132282487.graph,31,31
54620178.graph,30,32
11954147.graph,30,33
91846950.graph,146,156
54654606.graph,39,43
442146.graph,18,20
86289541.graph,77,83
54654292.graph,40,44
53479485.graph,59,58
91851581.graph,21,22
91859278.graph,73,78
54638703.graph,27,29
9543228.graph,58,60
13535.graph,13,12
2249.graph,19,19
14866.graph,16,16
667414.graph,24,27
51569052.graph,9,9
15341628.graph,30,33
72978.graph,30,34
5282148.graph,38,41
44505579.graph,30,31
11643.graph,3,2
5759.graph,12,12
25154713.graph,54,59
44487046.graph,37,39
60189357.graph,33,37
102332276.graph,54,59
8217.graph,18,17
11292.graph,23,24
6993118.graph,16,15
45480639.graph,62,64
78165.graph,12,12
1263189.graph,20,21
60191569.graph,26,29
442940.graph,18,21
54646023.graph,33,37
91856440.graph,93,100
440275.graph,14,14
91861629.graph,86,91
14695653.graph,10,9
54615022.graph,49,52
2771999.graph,19,21
193471.graph,34,36
146672300.graph,212,228
54637978.graph,38,41
11954102.graph,25,28
447765.graph,6,5
86289504.graph,43,47
44490491.graph,35,37
442103.graph,48,57
91851150.graph,81,86
54664979.graph,33,37
8512230.graph,22,24
10951899.graph,38,40
2812032.graph,20,22
935064.graph,19,19
2113511.graph,24,26
259329.graph,33,36
54652563.graph,23,26
441445.graph,19,19
54647613.graph,31,35
60185029.graph,30,35
9427.graph,18,19
1085415.graph,25,26
1095103.graph,24,25
9577995.graph,14,15
14489125.graph,34,38
136135.graph,6,6
709126.graph,25,27
91858099.graph,197,209
54640303.graph,33,36
91850760.graph,97,104
443733.graph,14,14
446155.graph,30,32
70698070.graph,29,33
135412532.graph,22,25
123694.graph,61,66
17563.graph,13,13
44142074.graph,16,17
539741.graph,12,11
46224564.graph,29,30
50900040.graph,35,37
54639133.graph,32,35
1070884.graph,28,30
44483853.graph,38,42
91858448.graph,132,141
71298353.graph,34,36
44484500.graph,37,40
94168.graph,10,9
441094.graph,10,10
53356684.graph,28,30
220119.graph,11,11
78357784.graph,107,114
54639970.graph,28,30
4169.graph,19,19
2845863.graph,22,25
69206.graph,9,9
49852390.graph,11,11
52936648.graph,23,25
54633128.graph,29,30
54614657.graph,44,47
99463.graph,12,11
1894361.graph,30,33
53356210.graph,28,30
446953.graph,3,2
24798709.graph,57,60
91847723.graph,47,50
44489848.graph,38,39
54652526.graph,31,35
444266.graph,8,7
91857235.graph,177,189
54647656.graph,36,41
139600850.graph,71,72
5339653.graph,22,23
852848.graph,19,20
54640346.graph,32,34
91850725.graph,61,65
44494482.graph,37,40
443776.graph,32,35
53478621.graph,49,48
86583349.graph,21,22
90659885.graph,17,16
70698035.graph,28,32
54634438.graph,35,37
12005058.graph,27,29
160717.graph,21,23
121935.graph,29,32
54613796.graph,36,38
3238420.graph,28,30
2747117.graph,25,28
54639176.graph,29,31
91855592.graph,242,258
54640797.graph,27,29
44484545.graph,40,45
441892.graph,74,82
643668.graph,42,42
2435782.graph,19,19
3002219.graph,62,67
54657791.graph,29,31
91852082.graph,76,81
54647287.graph,32,36
54619319.graph,43,47
54639935.graph,33,36
10121947.graph,44,48
54638133.graph,42,46
5312427.graph,18,17
25058188.graph,18,19
252377.graph,25,28
647808.graph,28,31
2479.graph,15,15
6999776.graph,9,8
5169.graph,25,28
10503812.graph,33,37
95168.graph,30,33
240517.graph,24,28
60191788.graph,25,27
54679752.graph,21,23
54649868.graph,25,27
44487676.graph,39,41
60189567.graph,31,34
2998856.graph,20,22
6951193.graph,12,12
206666.graph,20,22
5462188.graph,15,14
439675.graph,36,38
791826.graph,19,20
54638970.graph,32,34
68243.graph,10,10
54691709.graph,11,11
8427.graph,14,14
16195421.graph,27,29
44505798.graph,33,35
196427.graph,62,66
6951542.graph,9,8
4616056.graph,15,15
5361298.graph,30,32
121596219.graph,29,31
16136245.graph,117,124
447916.graph,19,21
60191359.graph,27,29
91846766.graph,121,129
91861019.graph,56,60
91856270.graph,98,105
54646613.graph,37,42
240985.graph,23,26
91851760.graph,34,36
86289334.graph,32,31
54654073.graph,38,41
44498558.graph,33,35
53355123.graph,36,38
146672530.graph,182,196
10198228.graph,15,16
62258.graph,11,11
16526.graph,9,9
46912194.graph,24,27
3080612.graph,28,31
9591321.graph,23,24
54638176.graph,42,46
16061182.graph,26,26
44629407.graph,26,28
440892.graph,10,9
344200.graph,19,21
91854592.graph,37,39
54651281.graph,29,31
44492543.graph,40,43
54646287.graph,36,40
40473153.graph,23,24
10103058.graph,112,120
54638935.graph,32,34
54618319.graph,28,29
439630.graph,13,13
16217806.graph,10,9
5702138.graph,24,29
604519.graph,14,16
4817366.graph,22,23
75579760.graph,15,16
54632128.graph,33,35
135873312.graph,23,26
56835369.graph,43,47
16109790.graph,48,53
44488848.graph,39,42
44492192.graph,40,42
54646656.graph,37,41
91854900.graph,81,87
65399.graph,23,26
17750123.graph,18,18
176711.graph,25,27
13791.graph,26,29
115069.graph,24,25
52951756.graph,34,38
23958199.graph,37,40
54666439.graph,34,38
91851725.graph,152,162
24793386.graph,32,32
54654036.graph,41,45
86289371.graph,94,94
44495482.graph,44,46
146672575.graph,180,194
25203006.graph,24,26
21158466.graph,24,23
54632605.graph,36,39
56835444.graph,38,41
856140.graph,25,27
60191431.graph,24,27
71296203.graph,48,47
91851008.graph,78,83
2997906.graph,24,26
54649392.graph,39,43
44498230.graph,33,34
54664821.graph,33,37
11378442.graph,3,2
54620065.graph,34,37
146672258.graph,242,258
54637820.graph,42,46
52925705.graph,54,53
107967.graph,44,49
9818306.graph,23,26
46890757.graph,54,54
5460596.graph,10,9
91828238.graph,104,111
146672689.graph,162,174
257279.graph,18,20
54649743.graph,37,40
71464642.graph,43,45
73707534.graph,26,29
9815648.graph,12,11
2311.graph,31,33
7577.graph,15,16
34312.graph,19,21
5280366.graph,10,9
4445621.graph,31,33
652453.graph,26,30
5702615.graph,32,31
44505421.graph,39,42
1099325.graph,37,41
70315.graph,12,13
65065.graph,12,11
50909892.graph,49,52
54618434.graph,33,35
5460941.graph,11,11
54632640.graph,32,33
76959747.graph,20,21
9626934.graph,35,38
56835401.graph,34,36
85782.graph,13,13
440368.graph,24,27
91861734.graph,61,65
117477.graph,10,9
1951247.graph,26,28
2460969.graph,27,30
52927436.graph,32,31
176079.graph,45,50
72193790.graph,73,75
164619.graph,13,13
171569.graph,33,34
52925740.graph,56,55
169786.graph,22,23
4569071.graph,28,30
24290.graph,3,2
25242622.graph,22,21
53382714.graph,42,45
2288023.graph,26,27
54664864.graph,32,36
86289419.graph,63,69
46878398.graph,31,33
53479149.graph,60,59
475277.graph,63,72
51042206.graph,30,32
5460102.graph,15,17
24869094.graph,39,43
54637865.graph,41,44
54620020.graph,31,33
91820155.graph,28,32
91825733.graph,72,78
65863.graph,27,30
67356.graph,32,33
71464607.graph,30,29
101956571.graph,58,61
73707571.graph,34,34
650760.graph,32,34
2354.graph,21,22
44507712.graph,41,44
838333.graph,17,18
76961316.graph,29,30
54649706.graph,30,32
91859365.graph,49,50
6323338.graph,13,12
54632291.graph,37,40
54618471.graph,39,42
14138.graph,17,17
44505464.graph,37,40
44500202.graph,50,54
9544625.graph,65,64
124202182.graph,42,48
611101.graph,28,31
4413840.graph,14,15
394162.graph,21,23
147394.graph,33,36
57340689.graph,46,51
6577.graph,5,4
5283853.graph,29,32
5281366.graph,46,53
70697963.graph,27,30
23724546.graph,51,56
60182680.graph,28,31
91858320.graph,277,296
91848636.graph,155,164
1480186.graph,17,17
45266813.graph,87,91
449005.graph,100,99
91862895.graph,35,37
3096139.graph,28,31
54619434.graph,34,36
4601.graph,20,21
121232663.graph,16,16
139065.graph,16,15
45489449.graph,32,34
9932003.graph,31,33
24747216.graph,21,23
49867930.graph,33,35
54633605.graph,36,38
842230.graph,19,20
6436828.graph,26,29
54665062.graph,30,34
443818.graph,61,68
11072436.graph,46,48
14605560.graph,26,30
52923215.graph,52,51
49787041.graph,12,11
6884172.graph,33,35
53480090.graph,63,63
9819306.graph,25,29
25200370.graph,27,28
5329468.graph,22,25
44489726.graph,45,48
54647938.graph,29,32
44499230.graph,37,40
91845378.graph,68,72
91850008.graph,277,296
20057005.graph,43,46
5459984.graph,53,54
5461147.graph,15,15
54614939.graph,42,44
56951718.graph,1,0
54621065.graph,35,38
54631573.graph,39,42
54634315.graph,34,36
5367474.graph,8,7
70697926.graph,36,40
134160266.graph,23,23
135938371.graph,20,22
345568.graph,15,16
91858365.graph,137,147
3354.graph,29,32
44506712.graph,52,56
25641.graph,15,15
5281323.graph,40,43
20864.graph,16,17
661019.graph,22,23
44501202.graph,34,36
46173896.graph,33,34
74536.graph,22,25
71581226.graph,49,48
71297697.graph,182,194
56927784.graph,21,21
45266856.graph,22,23
54619471.graph,39,42
7006474.graph,15,14
54633291.graph,38,41
53698.graph,22,22
71781.graph,22,24
44241405.graph,31,33
126456534.graph,70,72
3237570.graph,33,36
119058195.graph,22,22
54633640.graph,33,35
54665027.graph,27,30
135956147.graph,25,27
71297246.graph,44,47
54660641.graph,34,38
91860734.graph,86,92
44620047.graph,39,41
91862442.graph,50,51
54650138.graph,29,32
60187472.graph,33,38
44489763.graph,31,33
86583421.graph,16,16
129626820.graph,32,35
54634350.graph,29,30
54631536.graph,31,32
3785.graph,22,24
170569.graph,28,31
138388139.graph,42,47
5147705.graph,20,19
9900065.graph,19,19
53665.graph,11,11
52921998.graph,25,24
119058168.graph,35,34
792012.graph,20,21
974996.graph,21,22
979809.graph,28,30
44493607.graph,40,42
25061209.graph,26,27
446685.graph,12,12
44491571.graph,44,47
44484601.graph,38,39
91858749.graph,55,57
71298052.graph,222,239
44496822.graph,35,37
54647980.graph,32,35
5792854.graph,25,28
54639232.graph,33,36
54614981.graph,43,45
5355457.graph,1,0
3778.graph,17,18
53480028.graph,57,56
736366.graph,14,15
9902313.graph,25,29
123595.graph,16,17
7009660.graph,21,22
70698371.graph,91,96
46903317.graph,33,35
91855207.graph,48,51
54640002.graph,22,23
91850461.graph,64,67
71298483.graph,107,114
54657847.graph,40,44
91858398.graph,110,117
2729826.graph,14,15
91857932.graph,120,129
5160456.graph,24,26
5165230.graph,20,21
25271601.graph,76,78
160453.graph,20,21
9548747.graph,13,15
3770355.graph,29,31
70678841.graph,44,43
68735707.graph,22,24
9839500.graph,13,13
123907.graph,48,48
60190058.graph,28,31
54640841.graph,29,31
11525740.graph,31,34
91852717.graph,83,89
91857171.graph,94,100
